p0,p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , , ,8,32,100,27.5120775,1.6225784820492448,76025.88801193237
 , , ,32,32,8,35.0982065,1.622682757854993,76353.47765803337
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,100,128,28.2991745,1.6227586194707933,76617.46713590622
 , , ,128,8,32,28.5508765,1.6227720073678007,76883.37597107887
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,16,256,16.8271605,1.6227831657513343,77042.69909930229
 , , ,96,100,128,30.273725,1.6228573000272979,77324.45418310165
 , , ,96,32,256,14.610688,1.6229921659055595,77465.07587432861
 , , ,128,100,4,42.717099000000005,1.6229921861058454,77862.32550597191
 , , ,4,128,16,31.524061500000002,1.6230151115951248,78157.771651268
 , , ,20,16,32,27.960833,1.6230231828871058,78418.32001924515
 , , ,64,32,16,31.921002,1.6232341374188897,78715.36019301414
